,acousticness,instrumentalness,key,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Emotion
270,0.318,0.0,6,0.715,0.581,0.0,6,0.125,-4.811,1,0.0384,97.019,4,0.378,2
271,0.0186,0.0,5,0.517,0.893,0.0,5,0.447,-4.695,0,0.21,217.907,4,0.606,2
272,0.273,0.0,11,0.585,0.616,0.0,11,0.127,-6.21,1,0.0529,99.893,4,0.141,2
273,0.04,5.55e-05,9,0.57,0.489,5.55e-05,9,0.105,-6.431,0,0.0397,130.893,4,0.104,2
274,0.11,0.000336,8,0.543,0.596,0.000336,8,0.0998,-8.118,0,0.238,159.943,4,0.214,2
275,0.123,0.000108,5,0.711,0.807,0.000108,5,0.104,-4.431,1,0.0342,107.997,4,0.349,2
276,0.032,0.0948,10,0.153,0.959,0.0948,10,0.289,-3.416,1,0.325,176.048,4,0.0513,2
277,0.0127,9.12e-06,9,0.74,0.802,9.12e-06,9,0.102,-6.709,0,0.0515,109.991,4,0.449,2
278,0.127,0.0,4,0.648,0.905,0.0,4,0.126,-2.951,0,0.0412,120.031,4,0.859,2
279,0.0079,0.0,10,0.653,0.91,0.0,10,0.318,-3.36,1,0.0566,126.047,4,0.0921,2
280,0.00167,0.697,0,0.64,0.972,0.697,0,0.33,-6.628,0,0.0883,160.078,4,0.885,2
281,0.0259,0.0199,5,0.559,0.624,0.0199,5,0.313,-6.231,0,0.0683,169.992,4,0.211,2
282,0.00441,0.0,5,0.698,0.679,0.0,5,0.159,-6.679,0,0.194,150.026,4,0.775,2
283,0.0103,7.05e-05,7,0.618,0.727,7.05e-05,7,0.136,-7.219,1,0.0795,157.987,4,0.668,2
284,0.0103,0.581,5,0.722,0.711,0.581,5,0.117,-7.309,0,0.0546,100.964,4,0.443,2
285,0.199,0.0,0,0.649,0.865,0.0,0,0.064,-2.299,1,0.05,124.031,4,0.428,2
286,0.0443,2.93e-06,7,0.778,0.746,2.93e-06,7,0.0826,-3.645,1,0.28,97.002,4,0.704,2
287,0.00651,0.0,4,0.474,0.583,0.0,4,0.128,-7.093,1,0.0469,148.051,4,0.366,2
288,0.032,0.0,8,0.667,0.726,0.0,8,0.0745,-4.172,1,0.054,103.001,4,0.77,2
289,0.0822,1.85e-05,5,0.688,0.843,1.85e-05,5,0.0948,-4.137,1,0.128,110.03,4,0.901,2
290,0.191,1.18e-06,1,0.515,0.638,1.18e-06,1,0.14,-7.558,1,0.356,160.182,4,0.38,2
291,0.00534,0.342,9,0.663,0.84,0.342,9,0.169,-5.618,0,0.0453,108.022,4,0.2,2
292,0.369,6.04e-06,1,0.619,0.761,6.04e-06,1,0.0808,-6.37,0,0.224,150.844,4,0.314,2
293,0.408,0.831,2,0.749,0.514,0.831,2,0.113,-7.8,1,0.0388,92.996,4,0.281,2
294,0.0482,3.51e-05,6,0.71,0.863,3.51e-05,6,0.0886,-3.571,0,0.0483,110.065,4,0.276,2
295,0.264,0.0,8,0.641,0.838,0.0,8,0.561,-3.292,1,0.329,106.757,5,0.628,2
296,0.15,0.613,11,0.694,0.904,0.613,11,0.0441,-3.1,0,0.253,172.174,4,0.611,2
297,0.0501,0.0,9,0.544,0.645,0.0,9,0.185,-6.668,1,0.0409,109.954,4,0.236,2
298,0.00131,2.78e-06,6,0.741,0.906,2.78e-06,6,0.253,-4.627,1,0.118,125.984,4,0.609,2
299,0.155,0.0,10,0.566,0.7,0.0,10,0.0701,-6.38,0,0.0731,99.982,4,0.197,2
300,0.00778,3.63e-05,11,0.898,0.935,3.63e-05,11,0.217,-2.744,1,0.291,150.016,4,0.884,2
301,0.137,0.0436,7,0.766,0.396,0.0436,7,0.052,-12.673,0,0.0406,113.005,4,0.187,2
302,0.0108,0.506,1,0.769,0.465,0.506,1,0.206,-9.158,0,0.0652,117.82,4,0.363,2
303,0.00795,0.863,0,0.717,0.726,0.863,0,0.0849,-8.611,1,0.0927,123.01,4,0.538,2
304,0.101,1.27e-06,11,0.258,0.437,1.27e-06,11,0.106,-6.593,0,0.039,180.043,4,0.0967,2
305,0.13,9.03e-05,5,0.577,0.522,9.03e-05,5,0.142,-6.594,0,0.0984,159.772,4,0.119,2
306,0.186,3.8e-05,7,0.768,0.517,3.8e-05,7,0.104,-4.323,0,0.0312,104.992,4,0.418,2
307,0.0786,2.98e-06,5,0.795,0.615,2.98e-06,5,0.0855,-5.211,0,0.0671,110.009,4,0.393,2
308,0.163,0.0,8,0.599,0.448,0.0,8,0.106,-6.312,1,0.0232,95.05,3,0.168,2
309,0.0417,0.000113,1,0.801,0.795,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,0.754,2
310,0.652,0.0,5,0.698,0.375,0.0,5,0.173,-8.279,1,0.0491,91.92,4,0.534,2
311,0.0254,3.03e-06,1,0.386,0.594,3.03e-06,1,0.0873,-6.186,1,0.0565,113.843,4,0.187,2
312,0.256,4.96e-06,4,0.52,0.761,4.96e-06,4,0.17,-3.093,1,0.0853,141.971,4,0.286,2
313,0.0429,0.0,1,0.675,0.649,0.0,1,0.128,-4.953,1,0.0315,134.955,4,0.537,2
314,0.0261,9.04e-05,11,0.837,0.793,9.04e-05,11,0.0743,-5.048,0,0.0567,124.988,4,0.87,2
315,0.00179,0.0,2,0.652,0.855,0.0,2,0.0404,-4.832,1,0.0441,134.009,4,0.279,2
316,0.00264,6.44e-06,9,0.768,0.713,6.44e-06,9,0.0794,-5.22,0,0.084,115.989,4,0.619,2
317,0.152,0.0,5,0.677,0.497,0.0,5,0.0911,-5.763,1,0.0809,99.137,4,0.419,2
318,0.189,3.61e-06,1,0.849,0.581,3.61e-06,1,0.0805,-5.243,0,0.0767,110.008,4,0.779,2
319,0.00459,0.0,8,0.744,0.739,0.0,8,0.306,-5.35,1,0.0387,104.99,4,0.649,2
320,0.535,2.55e-06,9,0.752,0.505,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,0.419,2
321,0.00413,0.0,4,0.897,0.634,0.0,4,0.0686,-6.264,0,0.161,112.048,4,0.506,2
322,0.154,0.0,4,0.527,0.907,0.0,4,0.0993,-3.09,0,0.11,93.813,4,0.664,2
323,0.137,2.1e-05,2,0.648,0.667,2.1e-05,2,0.0797,-5.294,0,0.065,102.966,4,0.217,2
324,0.0323,2.59e-05,0,0.731,0.794,2.59e-05,0,0.112,-5.126,0,0.0522,139.994,4,0.356,2
325,0.183,0.0,1,0.593,0.868,0.0,1,0.365,-3.573,0,0.295,104.988,4,0.496,2
326,0.0184,1.31e-05,11,0.554,0.688,1.31e-05,11,0.12,-4.863,0,0.0838,104.78,4,0.283,2
327,0.271,0.0,10,0.711,0.747,0.0,10,0.328,-6.165,0,0.061,100.01,4,0.572,2
328,0.0293,0.0101,6,0.726,0.769,0.0101,6,0.104,-5.043,1,0.123,97.985,4,0.733,2
329,0.0642,0.0,11,0.893,0.745,0.0,11,0.0943,-3.105,0,0.0571,101.018,4,0.872,2
330,0.36,0.0,5,0.775,0.597,0.0,5,0.156,-5.666,1,0.159,122.069,4,0.537,2
331,0.534,0.0,8,0.781,0.765,0.0,8,0.152,-4.092,1,0.0385,104.987,4,0.564,2
332,0.101,0.0,5,0.81,0.885,0.0,5,0.268,-4.583,0,0.108,122.985,4,0.447,2
333,0.00063,0.0602,8,0.576,0.875,0.0602,8,0.229,-4.849,0,0.257,128.026,4,0.12,2
334,0.0303,0.0,10,0.555,0.902,0.0,10,0.0796,-4.224,0,0.155,128.007,4,0.457,2
335,0.0165,0.224,6,0.862,0.799,0.224,6,0.0477,-5.949,1,0.169,124.015,4,0.668,2
336,0.0429,0.0,6,0.655,0.769,0.0,6,0.292,-4.445,1,0.0688,128.028,4,0.812,2
337,0.117,0.0,0,0.667,0.828,0.0,0,0.0438,-4.554,0,0.122,129.992,4,0.394,2
338,0.458,0.931,4,0.783,0.754,0.931,4,0.0954,-9.795,1,0.0768,128.989,4,0.298,2
339,0.134,0.0,11,0.629,0.929,0.0,11,0.134,-3.745,1,0.0464,126.003,4,0.499,2
340,0.0337,0.0,0,0.523,0.862,0.0,0,0.14,-3.451,1,0.0658,126.984,4,0.353,2
341,0.000839,0.845,2,0.938,0.572,0.845,2,0.0755,-7.753,1,0.0755,124.492,4,0.191,2
342,0.00234,1.91e-06,2,0.37,0.823,1.91e-06,2,0.174,-6.245,1,0.0805,128.008,4,0.323,2
343,0.000607,0.318,6,0.664,0.95,0.318,6,0.543,-3.971,0,0.0889,128.971,4,0.501,2
344,0.0314,0.00169,2,0.663,0.866,0.00169,2,0.0778,-5.57,0,0.0346,109.038,4,0.315,2
345,0.00167,0.466,5,0.72,0.797,0.466,5,0.424,-8.354,0,0.0728,119.981,4,0.423,2
346,0.000679,0.634,8,0.71,0.63,0.634,8,0.0483,-7.569,1,0.0506,128.007,4,0.192,2
347,0.00277,0.0202,0,0.72,0.867,0.0202,0,0.0312,-6.057,1,0.0519,129.991,4,0.154,2
348,0.00356,0.443,6,0.573,0.954,0.443,6,0.307,-5.04,0,0.0596,130.017,4,0.579,2
349,0.109,2.1e-06,8,0.551,0.827,2.1e-06,8,0.0772,-5.369,1,0.03,129.899,5,0.185,2
350,0.000136,0.503,4,0.486,0.922,0.503,4,0.333,-5.842,1,0.0692,132.034,4,0.167,2
351,0.187,0.0001,3,0.821,0.676,0.0001,3,0.0904,-6.366,0,0.0547,119.012,4,0.559,2
352,0.0857,0.000108,5,0.6,0.949,0.000108,5,0.0896,-2.73,0,0.133,127.021,4,0.466,2
353,0.00242,3.48e-05,1,0.604,0.68,3.48e-05,1,0.147,-8.374,0,0.0412,131.933,4,0.4,2
354,0.332,6.67e-05,6,0.509,0.79,6.67e-05,6,0.316,-3.782,0,0.0374,127.946,4,0.638,2
355,0.124,0.0304,6,0.605,0.971,0.0304,6,0.393,-3.85,0,0.0639,127.919,4,0.414,2
356,0.155,0.0562,5,0.605,0.8,0.0562,5,0.121,-6.235,0,0.0545,128.074,4,0.836,2
357,0.0798,0.759,0,0.608,0.947,0.759,0,0.355,-3.932,1,0.055,128.224,4,0.667,2
358,0.0309,4.64e-05,7,0.545,0.78,4.64e-05,7,0.0828,-4.867,0,0.0436,125.014,4,0.458,2
359,0.0505,1.12e-06,1,0.569,0.785,1.12e-06,1,0.086,-4.057,0,0.0457,128.031,4,0.303,2
360,0.00128,0.026,9,0.698,0.67,0.026,9,0.0596,-6.855,0,0.0819,124.956,4,0.744,2
361,0.00813,0.119,10,0.49,0.725,0.119,10,0.377,-6.854,1,0.0763,126.004,4,0.106,2
362,0.00746,0.0521,8,0.883,0.802,0.0521,8,0.773,-6.443,1,0.0745,127.989,4,0.331,2
363,0.00435,0.0487,0,0.872,0.621,0.0487,0,0.0812,-9.198,1,0.0685,127.001,4,0.319,2
364,0.0272,0.939,2,0.556,0.961,0.939,2,0.447,-5.241,0,0.0381,127.988,4,0.573,2
365,0.0666,0.912,8,0.614,0.794,0.912,8,0.176,-9.468,1,0.0486,131.759,4,0.0566,2
366,0.109,0.822,8,0.834,0.481,0.822,8,0.111,-9.511,1,0.135,121.999,4,0.314,2
367,0.139,3.59e-06,9,0.626,0.887,3.59e-06,9,0.337,-4.346,0,0.198,130.028,4,0.454,2
368,0.015,0.866,1,0.741,0.969,0.866,1,0.0605,-5.244,0,0.0558,129.972,4,0.144,2
369,0.00395,0.784,9,0.729,0.913,0.784,9,0.04,-5.229,0,0.0432,128.014,4,0.0347,2
370,0.0205,6.86e-06,7,0.801,0.985,6.86e-06,7,0.297,-2.69,1,0.0647,127.99,4,0.72,2
371,0.0178,0.608,11,0.839,0.812,0.608,11,0.0658,-5.966,0,0.102,126.996,4,0.157,2
372,0.0541,0.837,4,0.711,0.606,0.837,4,0.0991,-7.552,0,0.0535,128.003,4,0.433,2
373,0.0451,0.0,7,0.676,0.713,0.0,7,0.0844,-4.3,0,0.0344,126.99,4,0.406,2
374,0.0171,0.0015,9,0.579,0.837,0.0015,9,0.264,-5.009,1,0.0401,130.005,4,0.836,2
375,0.0504,0.382,0,0.858,0.791,0.382,0,0.0607,-5.057,1,0.0772,127.981,4,0.487,2
376,0.00818,0.849,5,0.782,0.736,0.849,5,0.858,-9.004,0,0.0511,122.998,4,0.119,2
377,0.000463,0.879,2,0.685,0.84,0.879,2,0.0567,-3.914,0,0.0921,126.015,4,0.495,2
378,0.0081,0.0992,1,0.651,0.75,0.0992,1,0.271,-6.51,0,0.039,123.993,4,0.528,2
379,0.0715,3.92e-05,0,0.72,0.589,3.92e-05,0,0.09,-6.091,0,0.0995,111.026,4,0.518,2
380,0.00971,0.000363,0,0.722,0.96,0.000363,0,0.107,-2.976,1,0.108,128.011,4,0.268,2
381,0.0136,9.03e-06,0,0.808,0.915,9.03e-06,0,0.0788,-3.277,1,0.233,127.984,4,0.647,2
382,0.00585,1.61e-06,9,0.453,0.85,1.61e-06,9,0.213,-4.776,0,0.0541,140.05,4,0.418,2
383,0.0285,0.885,1,0.792,0.658,0.885,1,0.0961,-8.346,1,0.0613,127.012,4,0.144,2
384,0.00463,0.00534,0,0.64,0.738,0.00534,0,0.102,-6.765,1,0.0257,128.008,4,0.357,2
385,0.00135,0.00162,0,0.786,0.799,0.00162,0,0.23,-6.09,1,0.0324,127.0,4,0.609,2
386,0.00125,0.789,4,0.67,0.915,0.789,4,0.338,-5.259,0,0.0627,128.001,4,0.108,2
387,0.006,0.0,11,0.753,0.581,0.0,11,0.074,-5.675,0,0.0606,128.953,4,0.789,2
388,0.271,0.788,7,0.783,0.94,0.788,7,0.207,-5.206,1,0.128,128.015,4,0.0519,2
389,0.0274,0.0706,3,0.923,0.34,0.0706,3,0.0923,-10.147,1,0.059,120.016,4,0.408,2
390,0.162,2.03e-06,11,0.799,0.586,2.03e-06,11,0.193,-6.735,1,0.0377,120.97,4,0.549,2
391,0.00887,0.863,3,0.814,0.873,0.863,3,0.0702,-9.047,0,0.411,132.035,4,0.039,2
392,0.00216,6.96e-05,6,0.7,0.976,6.96e-05,6,0.902,-2.903,1,0.0616,127.01,4,0.421,2
393,0.000492,0.498,11,0.791,0.777,0.498,11,0.106,-5.92,0,0.0974,127.993,4,0.34,2
394,0.141,0.000518,11,0.608,0.855,0.000518,11,0.121,-8.597,0,0.0328,133.035,4,0.406,2
395,0.0108,5.68e-06,6,0.74,0.926,5.68e-06,6,0.0709,-2.987,1,0.108,125.986,4,0.569,2
396,0.00326,0.906,7,0.657,0.961,0.906,7,0.0917,-3.276,1,0.0493,127.988,4,0.339,2
397,0.00125,0.0186,5,0.614,0.972,0.0186,5,0.328,-3.927,0,0.088,127.966,4,0.411,2
398,0.0488,0.0,8,0.704,0.793,0.0,8,0.575,-2.266,1,0.0591,127.96,4,0.412,2
399,0.00372,0.0,11,0.675,0.601,0.0,11,0.0458,-4.733,0,0.116,127.938,4,0.931,2
400,0.0639,1.56e-05,7,0.51,0.859,1.56e-05,7,0.445,-2.479,1,0.0679,129.968,4,0.415,2
401,0.000724,0.0847,0,0.794,0.647,0.0847,0,0.277,-3.976,1,0.0525,128.01,4,0.361,2
402,0.00658,0.934,2,0.682,0.731,0.934,2,0.044,-7.407,1,0.0643,127.995,4,0.122,2
403,0.017,0.514,2,0.793,0.7,0.514,2,0.0885,-9.405,0,0.0683,128.006,4,0.377,2
404,0.00189,0.848,6,0.791,0.73,0.848,6,0.0761,-6.124,1,0.0513,125.986,3,0.134,2
405,0.0197,0.661,5,0.88,0.821,0.661,5,0.234,-2.545,0,0.118,127.907,4,0.575,2
406,0.102,0.748,5,0.732,0.989,0.748,5,0.0551,-4.172,0,0.0483,127.984,4,0.684,2
407,0.000407,0.812,9,0.796,0.774,0.812,9,0.0784,-4.833,0,0.0509,124.989,4,0.313,2
408,0.00104,0.864,9,0.614,0.926,0.864,9,0.179,-5.677,0,0.037,124.997,4,0.135,2
409,0.000356,0.779,6,0.634,0.944,0.779,6,0.937,-4.186,0,0.0363,127.981,4,0.391,2
410,0.00226,0.829,1,0.539,0.955,0.829,1,0.0623,-3.055,0,0.118,129.949,4,0.387,2
411,0.00378,0.0,7,0.719,0.951,0.0,7,0.223,-6.494,0,0.0862,132.022,4,0.544,2
412,0.00349,0.0,8,0.63,0.63,0.0,8,0.284,-6.919,1,0.109,127.929,3,0.388,2
413,0.00847,0.435,11,0.809,0.755,0.435,11,0.0451,-5.775,0,0.106,128.011,4,0.482,2
414,0.24,0.891,1,0.7,0.387,0.891,1,0.219,-12.855,1,0.0566,120.008,4,0.165,2
415,0.0107,0.017,11,0.418,0.921,0.017,11,0.97,-4.948,0,0.0671,128.078,4,0.532,2
416,0.00364,0.00651,0,0.653,0.756,0.00651,0,0.089,-7.794,1,0.0366,120.82,4,0.42,2
417,0.00244,0.00114,5,0.682,0.847,0.00114,5,0.481,-5.13,0,0.0537,123.942,4,0.451,2
418,5.18e-05,0.476,2,0.328,0.97,0.476,2,0.0648,-3.739,1,0.151,194.976,3,0.522,2
419,0.0483,0.655,4,0.699,0.839,0.655,4,0.0897,-5.353,0,0.0481,128.026,4,0.264,2
420,0.00779,0.0254,0,0.467,0.901,0.0254,0,0.0608,-4.397,1,0.101,127.952,4,0.0552,2
421,0.00281,0.482,7,0.84,0.915,0.482,7,0.131,-5.691,1,0.0657,127.983,4,0.57,2
422,0.0151,0.92,7,0.748,0.652,0.92,7,0.614,-6.194,1,0.0507,128.009,4,0.407,2
423,0.0355,0.00961,9,0.785,0.806,0.00961,9,0.0766,-4.554,1,0.0376,127.041,4,0.367,2
424,0.144,0.376,7,0.729,0.86,0.376,7,0.407,-6.784,1,0.0462,126.982,3,0.476,2
425,0.0184,0.000626,9,0.62,0.902,0.000626,9,0.169,-4.668,0,0.0656,124.011,4,0.528,2
426,0.103,1.25e-06,5,0.522,0.885,1.25e-06,5,0.0685,-3.086,1,0.0362,119.952,4,0.432,2
427,0.149,0.0,6,0.52,0.817,0.0,6,0.0542,-5.085,0,0.0661,125.061,4,0.522,2
428,0.000923,0.0171,4,0.384,0.939,0.0171,4,0.584,-3.813,0,0.083,127.926,4,0.301,2
429,0.0265,1.65e-06,1,0.655,0.831,1.65e-06,1,0.298,-4.812,0,0.0455,122.018,4,0.485,2
430,0.0216,0.000545,0,0.558,0.743,0.000545,0,0.134,-7.833,0,0.0565,127.846,4,0.201,2
431,0.00609,0.00126,2,0.573,0.841,0.00126,2,0.0953,-3.764,1,0.0417,127.011,4,0.21,2
432,0.000782,0.000285,7,0.522,0.801,0.000285,7,0.395,-4.517,1,0.0385,125.003,4,0.176,2
433,0.000352,0.192,9,0.624,0.919,0.192,9,0.0855,-5.248,1,0.0828,129.852,4,0.0694,2
434,0.00864,0.627,3,0.822,0.704,0.627,3,0.0633,-8.242,0,0.0374,125.999,4,0.255,2
435,0.000925,0.523,5,0.659,0.964,0.523,5,0.0741,-1.595,0,0.0543,128.003,4,0.162,2
436,0.00365,0.181,11,0.725,0.877,0.181,11,0.0594,-4.09,0,0.0451,127.992,4,0.411,2
437,0.00165,0.383,11,0.646,0.671,0.383,11,0.0962,-8.378,1,0.0358,130.005,4,0.233,2
438,0.0205,0.0,0,0.623,0.882,0.0,0,0.194,-2.574,1,0.0322,127.98,4,0.525,2
439,0.101,0.0,5,0.624,0.889,0.0,5,0.227,-3.772,0,0.0504,127.019,4,0.45,2
440,0.00494,0.806,6,0.719,0.712,0.806,6,0.141,-7.173,1,0.0764,125.437,4,0.145,2
441,0.107,0.834,6,0.9,0.569,0.834,6,0.143,-8.469,0,0.0784,123.994,4,0.451,2
442,0.0011,0.113,7,0.871,0.81,0.113,7,0.0732,-6.967,0,0.103,128.0,4,0.421,2
443,0.00134,0.291,9,0.625,0.757,0.291,9,0.099,-4.459,1,0.0647,128.999,4,0.387,2
444,0.00436,0.000126,9,0.651,0.838,0.000126,9,0.285,-7.216,1,0.0662,128.021,4,0.75,2
445,0.000181,0.0213,9,0.632,0.633,0.0213,9,0.0339,-6.162,0,0.041,128.989,4,0.403,2
446,0.00117,0.881,4,0.584,0.973,0.881,4,0.705,-7.054,0,0.0779,140.028,4,0.392,2
447,0.000264,0.0293,6,0.65,0.915,0.0293,6,0.108,-2.896,0,0.0321,128.007,4,0.13,2
448,0.0165,0.0,9,0.457,0.89,0.0,9,0.0964,-4.304,1,0.0461,127.877,4,0.19,2
449,0.000574,0.572,7,0.67,0.969,0.572,7,0.356,-3.566,1,0.0848,130.004,4,0.127,2
450,0.000572,0.747,1,0.681,0.627,0.747,1,0.0265,-5.768,1,0.0784,127.944,4,0.363,2
451,0.000227,0.116,1,0.641,0.867,0.116,1,0.0363,-8.962,1,0.0497,139.996,4,0.0367,2
452,0.0079,0.000324,4,0.645,0.626,0.000324,4,0.105,-8.769,1,0.0535,127.999,4,0.378,2
453,0.412,0.201,8,0.701,0.922,0.201,8,0.106,-4.605,0,0.096,130.027,4,0.442,2
454,0.0358,3.22e-06,7,0.499,0.862,3.22e-06,7,0.21,-4.844,0,0.0613,128.013,4,0.338,2
455,0.0139,3e-05,6,0.654,0.788,3e-05,6,0.365,-5.025,0,0.0312,127.014,4,0.629,2
456,0.0114,7.97e-05,10,0.557,0.814,7.97e-05,10,0.345,-4.469,0,0.0872,127.969,4,0.616,2
457,0.0188,0.000427,10,0.712,0.874,0.000427,10,0.073,-4.348,0,0.144,127.972,4,0.53,2
458,0.152,7.22e-06,11,0.793,0.764,7.22e-06,11,0.109,-3.646,1,0.0692,127.508,4,0.824,2
459,0.0314,1.42e-06,3,0.533,0.913,1.42e-06,3,0.104,-4.041,1,0.0663,128.022,4,0.336,2
460,0.000133,0.341,5,0.603,0.884,0.341,5,0.742,-4.571,0,0.0385,127.984,4,0.0894,2
461,0.027,1.1e-06,3,0.697,0.822,1.1e-06,3,0.151,-3.876,0,0.194,127.98,4,0.776,2
462,0.0157,6.16e-06,11,0.366,0.871,6.16e-06,11,0.346,-3.809,0,0.138,124.696,4,0.61,2
463,0.00467,0.525,5,0.609,0.802,0.525,5,0.0733,-6.61,0,0.0577,128.076,4,0.137,2
464,0.109,0.00764,7,0.863,0.601,0.00764,7,0.0676,-6.978,0,0.054,122.961,4,0.178,2
465,0.00936,0.000712,7,0.896,0.75,0.000712,7,0.114,-4.188,1,0.127,128.015,4,0.802,2
466,0.361,0.913,5,0.641,0.39,0.913,5,0.0981,-10.186,0,0.133,119.548,4,0.18,2
467,0.167,0.0732,3,0.699,0.55,0.0732,3,0.111,-8.547,1,0.0809,119.997,4,0.164,2
468,0.205,0.248,0,0.707,0.475,0.248,0,0.0921,-7.514,1,0.041,124.992,4,0.191,2
469,0.000639,0.924,2,0.704,0.963,0.924,2,0.0653,-4.44,0,0.0543,128.009,4,0.271,2
470,0.17,0.0,9,0.615,0.814,0.0,9,0.218,-3.903,0,0.0677,144.005,4,0.577,2
471,0.000312,0.414,0,0.684,0.875,0.414,0,0.0633,-8.277,1,0.0587,127.98,4,0.51,2
472,0.00381,0.0,11,0.583,0.836,0.0,11,0.31,-5.066,1,0.191,123.921,4,0.522,2
473,0.000358,0.00155,11,0.626,0.799,0.00155,11,0.36,-6.612,0,0.046,98.992,4,0.369,2
474,0.0425,0.0618,2,0.708,0.651,0.0618,2,0.0706,-6.267,1,0.0479,130.003,4,0.709,2
475,0.0124,3.99e-06,4,0.443,0.948,3.99e-06,4,0.131,-3.29,1,0.108,127.928,4,0.341,2
476,0.107,0.887,10,0.832,0.77,0.887,10,0.11,-7.474,0,0.0797,125.99,3,0.845,2
477,0.0611,1.68e-06,1,0.57,0.634,1.68e-06,1,0.118,-6.766,0,0.033,111.929,4,0.282,2
478,0.0212,0.021,6,0.921,0.633,0.021,6,0.339,-8.946,1,0.187,127.965,4,0.72,2
479,0.000477,0.274,3,0.595,0.784,0.274,3,0.222,-5.509,1,0.0348,128.017,4,0.732,2
480,0.00232,0.0,5,0.596,0.885,0.0,5,0.602,-4.408,1,0.192,134.018,4,0.559,2
481,2.77e-05,0.906,8,0.746,0.682,0.906,8,0.707,-8.874,1,0.0611,130.006,4,0.035,2
482,0.000557,0.387,11,0.619,0.738,0.387,11,0.238,-6.579,0,0.0503,127.975,4,0.545,2
483,0.000116,0.783,8,0.521,0.96,0.783,8,0.297,-3.497,1,0.0692,128.011,4,0.346,2
484,0.0234,0.0019,9,0.786,0.696,0.0019,9,0.0839,-5.796,0,0.0428,121.974,4,0.306,2
485,0.00178,0.879,1,0.614,0.858,0.879,1,0.283,-6.462,1,0.0387,135.018,4,0.179,2
486,0.00182,0.867,3,0.764,0.857,0.867,3,0.0535,-6.095,0,0.0554,125.008,4,0.506,2
487,0.000191,0.102,7,0.751,0.942,0.102,7,0.11,-4.693,1,0.0638,128.013,4,0.0529,2
488,0.00706,0.775,7,0.578,0.915,0.775,7,0.489,-4.98,1,0.068,127.935,4,0.186,2
489,0.000222,0.488,0,0.802,0.73,0.488,0,0.0922,-6.812,1,0.0972,127.008,4,0.578,2
490,0.00237,1.66e-06,1,0.545,0.928,1.66e-06,1,0.338,-3.358,0,0.135,127.985,4,0.617,2
491,8.51e-05,0.238,0,0.702,0.664,0.238,0,0.0513,-8.475,0,0.0507,125.978,4,0.0877,2
492,0.0006,0.481,5,0.724,0.943,0.481,5,0.154,-2.178,0,0.0593,128.005,4,0.189,2
493,0.000128,0.887,0,0.546,0.774,0.887,0,0.191,-7.313,1,0.0329,130.005,4,0.285,2
494,0.00458,2.9e-05,7,0.761,0.796,2.9e-05,7,0.134,-4.788,1,0.0366,124.915,4,0.411,2
495,0.00682,0.873,11,0.709,0.737,0.873,11,0.0785,-9.664,0,0.0454,130.001,4,0.314,2
496,0.00754,0.027,0,0.614,0.806,0.027,0,0.204,-5.807,0,0.058,128.034,4,0.221,2
497,0.00101,0.0,1,0.562,0.912,0.0,1,0.213,-4.746,0,0.0336,128.011,4,0.909,2
498,0.0014,0.57,6,0.781,0.913,0.57,6,0.0766,-4.696,1,0.0616,127.017,4,0.364,2
499,0.000755,0.913,8,0.664,0.891,0.913,8,0.176,-4.059,1,0.0969,128.014,4,0.073,2
500,0.012,9.79e-06,2,0.711,0.916,9.79e-06,2,0.154,-4.493,1,0.0638,127.006,4,0.454,2
501,0.115,0.0,9,0.738,0.846,0.0,9,0.0946,-5.416,1,0.103,127.975,4,0.398,2
502,0.00173,0.0602,6,0.83,0.891,0.0602,6,0.0841,-5.929,0,0.037,127.991,4,0.591,2
503,0.000786,0.625,10,0.72,0.812,0.625,10,0.312,-6.462,0,0.0779,128.009,4,0.625,2
504,0.00462,0.7,7,0.683,0.937,0.7,7,0.0877,-5.524,1,0.0405,125.996,4,0.225,2
505,0.00293,0.547,1,0.603,0.933,0.547,1,0.35,-4.68,1,0.074,128.022,4,0.391,2
506,0.000119,0.446,11,0.747,0.857,0.446,11,0.0835,-3.933,0,0.0504,126.004,4,0.706,2
507,0.000119,0.751,10,0.63,0.821,0.751,10,0.689,-6.856,0,0.041,127.991,4,0.378,2
508,0.034,0.3,5,0.889,0.559,0.3,5,0.258,-7.534,1,0.0714,128.012,4,0.451,2
509,5.24e-05,0.935,1,0.812,0.853,0.935,1,0.124,-6.909,0,0.0726,128.981,4,0.0341,2
510,0.0103,0.00985,10,0.567,0.589,0.00985,10,0.077,-2.584,0,0.637,132.007,4,0.228,2
511,0.000569,0.571,10,0.635,0.795,0.571,10,0.0986,-4.816,0,0.0421,128.006,4,0.357,2
512,0.000216,0.901,3,0.627,0.885,0.901,3,0.103,-3.488,0,0.0364,128.007,4,0.346,2
513,0.108,0.000491,8,0.527,0.87,0.000491,8,0.663,-2.088,0,0.0618,128.016,4,0.487,2
514,0.0846,0.0,0,0.67,0.795,0.0,0,0.167,-2.691,1,0.103,127.997,4,0.77,2
515,0.0167,0.0167,0,0.648,0.708,0.0167,0,0.215,-2.243,0,0.0447,128.048,3,0.153,2
